filename,width,height,focal_35mm,principal_u,principal_v,distortion_model,distortion_coeffs,R0,R1,R2,R3,R4,R5,R6,R7,R8,X,Y,Z
The_Tree-555.jpg,5464,3640,26.2062350119904,7.66988279450943e-17,0,perspective,0 0 0 0 0 0,0.363459793569708,-0.931609843908592,0.000277832456702321,0.257232709682956,0.100070548162779,-0.961154107549651,0.895392825260192,0.349412341114349,0.276012145293574,-9.3008222125164,-3.41821832878382,5.54249760055773
The_Tree-556.jpg,5464,3640,26.4316044074174,0,0,perspective,0 0 0 0 0 0,-0.899124778392658,-0.437686499574223,0.00227177701724291,0.126950781858239,-0.26575096354746,-0.955646338537002,0.418877227676481,-0.858956898490291,0.294507919536989,-3.76838638781869,10.1400748182024,5.36548218375703
The_Tree-557.jpg,5464,3640,26.5412665937043,0,0,perspective,0 0 0 0 0 0,-0.86290522570313,-0.505365277646074,0.000712463288262022,0.148532214339003,-0.25496402334097,-0.955474504162899,0.483045290586487,-0.824378118918432,0.295072811846034,-4.5891093490818,9.82078199066124,5.35981321539021
The_Tree-558.jpg,5464,3640,26.5385860766325,0,3.84727031206822e-17,perspective,0 0 0 0 0 0,0.0731080153171586,0.997292307105227,0.00795438779034363,-0.295116490700281,0.0292511310726846,-0.955013417836483,-0.952660209630452,0.0674716645689262,0.296455898013787,10.0358675284967,0.231421726225534,5.29945953696248
The_Tree-559.jpg,5464,3640,26.5959978366685,0,0,perspective,0 0 0 0 0 0,-0.304562181199303,0.952462940318028,0.0074983400736679,-0.282064108624228,-0.0826687728527869,-0.955827239945082,-0.909770144821835,-0.293223841656425,0.29383339203553,9.43163976163696,3.94386932681323,5.30731379967932
The_Tree-56.jpg,5464,3640,26.2352899886317,-7.63639548088101e-17,-3.8181977404405e-17,perspective,0 0 0 0 0 0,-0.778243696744391,-0.627939161300932,-0.00539983169238578,0.0787605156104496,-0.0890744716320898,-0.99290609812018,0.623003635349266,-0.7731482058494,0.118778458204566,-9.31971921297014,11.6396504795253,4.70892595325075
The_Tree-560.jpg,5464,3640,26.5744393407187,-7.70236027924228e-17,0,perspective,0 0 0 0 0 0,-0.0328553152077955,0.999422720472033,0.00864604342323005,-0.295841842918197,-0.00146181051624374,-0.955235817528206,-0.954671740569166,-0.0339424353029446,0.295719087724049,10.0987217919224,1.74120207528909,5.32333631468525
The_Tree-561.jpg,5464,3640,26.3043594543996,0,0,perspective,0 0 0 0 0 0,0.987667063430666,0.156562866072257,0.00135675402554813,-0.0224811806664328,0.150386228472918,-0.988371680493495,-0.154946340163582,0.976151653818674,0.152051242734085,3.78926972008266,-19.5187465358132,6.72525078081302
The_Tree-562.jpg,5464,3640,26.2622162883845,0,0,perspective,0 0 0 0 0 0,0.980218322756382,0.197910905724161,0.00182020001849015,-0.0284580741209986,0.150037088418657,-0.988270717018457,-0.195862650216903,0.968669265278039,0.152701266385439,4.58861287712573,-19.491469216358,6.73189816057139
The_Tree-563.jpg,5464,3640,26.2622162883845,0,0,perspective,0 0 0 0 0 0,0.928310333201386,0.371804139988328,0.00126758000572025,-0.0404841328770806,0.104467470876724,-0.993703971268009,-0.369595671317619,0.922414347793962,0.112030400905814,8.23772493802736,-18.8532869948351,6.80847502172935
